DROIDMATE,Adobe_Reader,1,1,2
DROIDMATE,Adobe_Reader,1,5,2
DROIDMATE,Adobe_Reader,1,10,2
DROIDMATE,Adobe_Reader,1,15,2
DROIDMATE,Adobe_Reader,1,30,2
DROIDMATE,Adobe_Reader,1,60,2
DROIDMATE,Adobe_Reader,1,120,2
DROIDMATE,Adobe_Reader,10,1,2
DROIDMATE,Adobe_Reader,10,5,2
DROIDMATE,Adobe_Reader,10,10,2
DROIDMATE,Adobe_Reader,10,15,2
DROIDMATE,Adobe_Reader,10,30,2
DROIDMATE,Adobe_Reader,10,60,2
DROIDMATE,Adobe_Reader,10,120,2
DROIDMATE,Adobe_Reader,2,1,2
DROIDMATE,Adobe_Reader,2,5,2
DROIDMATE,Adobe_Reader,2,10,2
DROIDMATE,Adobe_Reader,2,15,2
DROIDMATE,Adobe_Reader,2,30,2
DROIDMATE,Adobe_Reader,2,60,2
DROIDMATE,Adobe_Reader,2,120,2
DROIDMATE,Adobe_Reader,3,1,2
DROIDMATE,Adobe_Reader,3,5,2
DROIDMATE,Adobe_Reader,3,10,2
DROIDMATE,Adobe_Reader,3,15,2
DROIDMATE,Adobe_Reader,3,30,2
DROIDMATE,Adobe_Reader,3,60,2
DROIDMATE,Adobe_Reader,3,120,2
DROIDMATE,Adobe_Reader,4,1,2
DROIDMATE,Adobe_Reader,4,5,2
DROIDMATE,Adobe_Reader,4,10,2
DROIDMATE,Adobe_Reader,4,15,2
DROIDMATE,Adobe_Reader,4,30,2
DROIDMATE,Adobe_Reader,4,60,2
DROIDMATE,Adobe_Reader,4,120,2
DROIDMATE,Adobe_Reader,5,1,2
DROIDMATE,Adobe_Reader,5,5,2
DROIDMATE,Adobe_Reader,5,10,2
DROIDMATE,Adobe_Reader,5,15,2
DROIDMATE,Adobe_Reader,5,30,2
DROIDMATE,Adobe_Reader,5,60,2
DROIDMATE,Adobe_Reader,5,120,2
DROIDMATE,Adobe_Reader,6,1,2
DROIDMATE,Adobe_Reader,6,5,2
DROIDMATE,Adobe_Reader,6,10,2
DROIDMATE,Adobe_Reader,6,15,2
DROIDMATE,Adobe_Reader,6,30,2
DROIDMATE,Adobe_Reader,6,60,2
DROIDMATE,Adobe_Reader,6,120,2
DROIDMATE,Adobe_Reader,7,1,2
DROIDMATE,Adobe_Reader,7,5,2
DROIDMATE,Adobe_Reader,7,10,2
DROIDMATE,Adobe_Reader,7,15,2
DROIDMATE,Adobe_Reader,7,30,2
DROIDMATE,Adobe_Reader,7,60,2
DROIDMATE,Adobe_Reader,7,120,2
DROIDMATE,Adobe_Reader,8,1,2
DROIDMATE,Adobe_Reader,8,5,2
DROIDMATE,Adobe_Reader,8,10,2
DROIDMATE,Adobe_Reader,8,15,2
DROIDMATE,Adobe_Reader,8,30,2
DROIDMATE,Adobe_Reader,8,60,2
DROIDMATE,Adobe_Reader,8,120,2
DROIDMATE,Adobe_Reader,9,1,2
DROIDMATE,Adobe_Reader,9,5,2
DROIDMATE,Adobe_Reader,9,10,2
DROIDMATE,Adobe_Reader,9,15,2
DROIDMATE,Adobe_Reader,9,30,2
DROIDMATE,Adobe_Reader,9,60,2
DROIDMATE,Adobe_Reader,9,120,2
DROIDMATE,AntiVirus,1,1,17
DROIDMATE,AntiVirus,1,5,17
DROIDMATE,AntiVirus,1,10,17
DROIDMATE,AntiVirus,1,15,17
DROIDMATE,AntiVirus,1,30,17
DROIDMATE,AntiVirus,1,60,17
DROIDMATE,AntiVirus,1,120,17
DROIDMATE,AntiVirus,10,1,16
DROIDMATE,AntiVirus,10,5,20
DROIDMATE,AntiVirus,10,10,59
DROIDMATE,AntiVirus,10,15,59
DROIDMATE,AntiVirus,10,30,59
DROIDMATE,AntiVirus,10,60,59
DROIDMATE,AntiVirus,10,120,59
DROIDMATE,AntiVirus,2,1,15
DROIDMATE,AntiVirus,2,5,16
DROIDMATE,AntiVirus,2,10,16
DROIDMATE,AntiVirus,2,15,16
DROIDMATE,AntiVirus,2,30,28
DROIDMATE,AntiVirus,2,60,55
DROIDMATE,AntiVirus,2,120,55
DROIDMATE,AntiVirus,3,1,15
DROIDMATE,AntiVirus,3,5,16
DROIDMATE,AntiVirus,3,10,16
DROIDMATE,AntiVirus,3,15,16
DROIDMATE,AntiVirus,3,30,28
DROIDMATE,AntiVirus,3,60,55
DROIDMATE,AntiVirus,3,120,55
DROIDMATE,AntiVirus,4,1,15
DROIDMATE,AntiVirus,4,5,16
DROIDMATE,AntiVirus,4,10,16
DROIDMATE,AntiVirus,4,15,16
DROIDMATE,AntiVirus,4,30,16
DROIDMATE,AntiVirus,4,60,16
DROIDMATE,AntiVirus,4,120,16
DROIDMATE,AntiVirus,5,1,12
DROIDMATE,AntiVirus,5,5,31
DROIDMATE,AntiVirus,5,10,34
DROIDMATE,AntiVirus,5,15,35
DROIDMATE,AntiVirus,5,30,35
DROIDMATE,AntiVirus,5,60,35
DROIDMATE,AntiVirus,5,120,35
DROIDMATE,AntiVirus,6,1,12
DROIDMATE,AntiVirus,6,5,31
DROIDMATE,AntiVirus,6,10,34
DROIDMATE,AntiVirus,6,15,35
DROIDMATE,AntiVirus,6,30,35
DROIDMATE,AntiVirus,6,60,35
DROIDMATE,AntiVirus,6,120,35
DROIDMATE,AntiVirus,7,1,12
DROIDMATE,AntiVirus,7,5,17
DROIDMATE,AntiVirus,7,10,17
DROIDMATE,AntiVirus,7,15,17
DROIDMATE,AntiVirus,7,30,17
DROIDMATE,AntiVirus,7,60,17
DROIDMATE,AntiVirus,7,120,17
DROIDMATE,AntiVirus,8,1,16
DROIDMATE,AntiVirus,8,5,17
DROIDMATE,AntiVirus,8,10,21
DROIDMATE,AntiVirus,8,15,21
DROIDMATE,AntiVirus,8,30,21
DROIDMATE,AntiVirus,8,60,21
DROIDMATE,AntiVirus,8,120,21
DROIDMATE,AntiVirus,9,1,17
DROIDMATE,AntiVirus,9,5,17
DROIDMATE,AntiVirus,9,10,20
DROIDMATE,AntiVirus,9,15,20
DROIDMATE,AntiVirus,9,30,20
DROIDMATE,AntiVirus,9,60,20
DROIDMATE,AntiVirus,9,120,20
DROIDMATE,barcoo,1,1,0
DROIDMATE,barcoo,1,5,0
DROIDMATE,barcoo,1,10,0
DROIDMATE,barcoo,1,15,0
DROIDMATE,barcoo,1,30,0
DROIDMATE,barcoo,1,60,0
DROIDMATE,barcoo,1,120,0
DROIDMATE,barcoo,2,1,0
DROIDMATE,barcoo,2,5,0
DROIDMATE,barcoo,2,10,0
DROIDMATE,barcoo,2,15,0
DROIDMATE,barcoo,2,30,0
DROIDMATE,barcoo,2,60,0
DROIDMATE,barcoo,2,120,0
DROIDMATE,CM_Security,1,1,0
DROIDMATE,CM_Security,1,5,0
DROIDMATE,CM_Security,1,10,0
DROIDMATE,CM_Security,1,15,0
DROIDMATE,CM_Security,1,30,0
DROIDMATE,CM_Security,1,60,0
DROIDMATE,CM_Security,1,120,0
DROIDMATE,CM_Security,2,1,0
DROIDMATE,CM_Security,2,5,0
DROIDMATE,CM_Security,2,10,0
DROIDMATE,CM_Security,2,15,0
DROIDMATE,CM_Security,2,30,0
DROIDMATE,CM_Security,2,60,0
DROIDMATE,CM_Security,2,120,0
DROIDMATE,currency_converter,1,1,0
DROIDMATE,currency_converter,1,5,0
DROIDMATE,currency_converter,1,10,0
DROIDMATE,currency_converter,1,15,0
DROIDMATE,currency_converter,1,30,0
DROIDMATE,currency_converter,1,60,0
DROIDMATE,currency_converter,1,120,0
DROIDMATE,currency_converter,2,1,0
DROIDMATE,currency_converter,2,5,0
DROIDMATE,currency_converter,2,10,0
DROIDMATE,currency_converter,2,15,0
DROIDMATE,currency_converter,2,30,0
DROIDMATE,currency_converter,2,60,0
DROIDMATE,currency_converter,2,120,0
DROIDMATE,currency_converter,3,1,0
DROIDMATE,currency_converter,3,5,0
DROIDMATE,currency_converter,3,10,0
DROIDMATE,currency_converter,3,15,0
DROIDMATE,currency_converter,3,30,0
DROIDMATE,currency_converter,3,60,0
DROIDMATE,currency_converter,3,120,0
DROIDMATE,eBay,1,1,6
DROIDMATE,eBay,1,5,8
DROIDMATE,eBay,1,10,9
DROIDMATE,eBay,1,15,9
DROIDMATE,eBay,1,30,9
DROIDMATE,eBay,1,60,9
DROIDMATE,eBay,1,120,9
DROIDMATE,eBay,10,1,7
DROIDMATE,eBay,10,5,8
DROIDMATE,eBay,10,10,8
DROIDMATE,eBay,10,15,8
DROIDMATE,eBay,10,30,9
DROIDMATE,eBay,10,60,9
DROIDMATE,eBay,10,120,9
DROIDMATE,eBay,2,1,6
DROIDMATE,eBay,2,5,8
DROIDMATE,eBay,2,10,9
DROIDMATE,eBay,2,15,11
DROIDMATE,eBay,2,30,11
DROIDMATE,eBay,2,60,11
DROIDMATE,eBay,2,120,11
DROIDMATE,eBay,3,1,9
DROIDMATE,eBay,3,5,9
DROIDMATE,eBay,3,10,9
DROIDMATE,eBay,3,15,9
DROIDMATE,eBay,3,30,9
DROIDMATE,eBay,3,60,9
DROIDMATE,eBay,3,120,9
DROIDMATE,eBay,4,1,9
DROIDMATE,eBay,4,5,9
DROIDMATE,eBay,4,10,9
DROIDMATE,eBay,4,15,9
DROIDMATE,eBay,4,30,9
DROIDMATE,eBay,4,60,9
DROIDMATE,eBay,4,120,9
DROIDMATE,eBay,5,1,7
DROIDMATE,eBay,5,5,8
DROIDMATE,eBay,5,10,8
DROIDMATE,eBay,5,15,8
DROIDMATE,eBay,5,30,8
DROIDMATE,eBay,5,60,8
DROIDMATE,eBay,5,120,8
DROIDMATE,eBay,6,1,6
DROIDMATE,eBay,6,5,8
DROIDMATE,eBay,6,10,8
DROIDMATE,eBay,6,15,8
DROIDMATE,eBay,6,30,9
DROIDMATE,eBay,6,60,9
DROIDMATE,eBay,6,120,9
DROIDMATE,eBay,7,1,6
DROIDMATE,eBay,7,5,8
DROIDMATE,eBay,7,10,8
DROIDMATE,eBay,7,15,8
DROIDMATE,eBay,7,30,9
DROIDMATE,eBay,7,60,9
DROIDMATE,eBay,7,120,9
DROIDMATE,eBay,8,1,6
DROIDMATE,eBay,8,5,8
DROIDMATE,eBay,8,10,8
DROIDMATE,eBay,8,15,8
DROIDMATE,eBay,8,30,8
DROIDMATE,eBay,8,60,8
DROIDMATE,eBay,8,120,8
DROIDMATE,eBay,9,1,7
DROIDMATE,eBay,9,5,8
DROIDMATE,eBay,9,10,8
DROIDMATE,eBay,9,15,8
DROIDMATE,eBay,9,30,9
DROIDMATE,eBay,9,60,9
DROIDMATE,eBay,9,120,11
DROIDMATE,ES_Task_Manager,1,1,1
DROIDMATE,ES_Task_Manager,1,5,4
DROIDMATE,ES_Task_Manager,1,10,4
DROIDMATE,ES_Task_Manager,1,15,4
DROIDMATE,ES_Task_Manager,1,30,4
DROIDMATE,ES_Task_Manager,1,60,4
DROIDMATE,ES_Task_Manager,1,120,4
DROIDMATE,ES_Task_Manager,10,1,1
DROIDMATE,ES_Task_Manager,10,5,2
DROIDMATE,ES_Task_Manager,10,10,2
DROIDMATE,ES_Task_Manager,10,15,4
DROIDMATE,ES_Task_Manager,10,30,4
DROIDMATE,ES_Task_Manager,10,60,4
DROIDMATE,ES_Task_Manager,10,120,4
DROIDMATE,ES_Task_Manager,11,1,1
DROIDMATE,ES_Task_Manager,11,5,1
DROIDMATE,ES_Task_Manager,11,10,1
DROIDMATE,ES_Task_Manager,11,15,1
DROIDMATE,ES_Task_Manager,11,30,2
DROIDMATE,ES_Task_Manager,11,60,4
DROIDMATE,ES_Task_Manager,11,120,4
DROIDMATE,ES_Task_Manager,2,1,1
DROIDMATE,ES_Task_Manager,2,5,2
DROIDMATE,ES_Task_Manager,2,10,4
DROIDMATE,ES_Task_Manager,2,15,4
DROIDMATE,ES_Task_Manager,2,30,4
DROIDMATE,ES_Task_Manager,2,60,4
DROIDMATE,ES_Task_Manager,2,120,4
DROIDMATE,ES_Task_Manager,3,1,0
DROIDMATE,ES_Task_Manager,3,5,0
DROIDMATE,ES_Task_Manager,3,10,0
DROIDMATE,ES_Task_Manager,3,15,0
DROIDMATE,ES_Task_Manager,3,30,0
DROIDMATE,ES_Task_Manager,3,60,0
DROIDMATE,ES_Task_Manager,3,120,0
DROIDMATE,ES_Task_Manager,4,1,1
DROIDMATE,ES_Task_Manager,4,5,2
DROIDMATE,ES_Task_Manager,4,10,4
DROIDMATE,ES_Task_Manager,4,15,4
DROIDMATE,ES_Task_Manager,4,30,4
DROIDMATE,ES_Task_Manager,4,60,4
DROIDMATE,ES_Task_Manager,4,120,4
DROIDMATE,ES_Task_Manager,5,1,1
DROIDMATE,ES_Task_Manager,5,5,2
DROIDMATE,ES_Task_Manager,5,10,4
DROIDMATE,ES_Task_Manager,5,15,4
DROIDMATE,ES_Task_Manager,5,30,4
DROIDMATE,ES_Task_Manager,5,60,4
DROIDMATE,ES_Task_Manager,5,120,4
DROIDMATE,ES_Task_Manager,6,1,1
DROIDMATE,ES_Task_Manager,6,5,1
DROIDMATE,ES_Task_Manager,6,10,1
DROIDMATE,ES_Task_Manager,6,15,2
DROIDMATE,ES_Task_Manager,6,30,4
DROIDMATE,ES_Task_Manager,6,60,4
DROIDMATE,ES_Task_Manager,6,120,4
DROIDMATE,ES_Task_Manager,7,1,1
DROIDMATE,ES_Task_Manager,7,5,2
DROIDMATE,ES_Task_Manager,7,10,4
DROIDMATE,ES_Task_Manager,7,15,4
DROIDMATE,ES_Task_Manager,7,30,4
DROIDMATE,ES_Task_Manager,7,60,4
DROIDMATE,ES_Task_Manager,7,120,4
DROIDMATE,ES_Task_Manager,8,1,1
DROIDMATE,ES_Task_Manager,8,5,1
DROIDMATE,ES_Task_Manager,8,10,2
DROIDMATE,ES_Task_Manager,8,15,2
DROIDMATE,ES_Task_Manager,8,30,4
DROIDMATE,ES_Task_Manager,8,60,4
DROIDMATE,ES_Task_Manager,8,120,4
DROIDMATE,ES_Task_Manager,9,1,1
DROIDMATE,ES_Task_Manager,9,5,2
DROIDMATE,ES_Task_Manager,9,10,2
DROIDMATE,ES_Task_Manager,9,15,2
DROIDMATE,ES_Task_Manager,9,30,4
DROIDMATE,ES_Task_Manager,9,60,4
DROIDMATE,ES_Task_Manager,9,120,4
DROIDMATE,Expense_Manager,1,1,1
DROIDMATE,Expense_Manager,1,5,2
DROIDMATE,Expense_Manager,1,10,2
DROIDMATE,Expense_Manager,1,15,2
DROIDMATE,Expense_Manager,1,30,2
DROIDMATE,Expense_Manager,1,60,2
DROIDMATE,Expense_Manager,1,120,2
DROIDMATE,Expense_Manager,10,1,1
DROIDMATE,Expense_Manager,10,5,2
DROIDMATE,Expense_Manager,10,10,2
DROIDMATE,Expense_Manager,10,15,2
DROIDMATE,Expense_Manager,10,30,2
DROIDMATE,Expense_Manager,10,60,2
DROIDMATE,Expense_Manager,10,120,2
DROIDMATE,Expense_Manager,2,1,1
DROIDMATE,Expense_Manager,2,5,2
DROIDMATE,Expense_Manager,2,10,2
DROIDMATE,Expense_Manager,2,15,2
DROIDMATE,Expense_Manager,2,30,2
DROIDMATE,Expense_Manager,2,60,2
DROIDMATE,Expense_Manager,2,120,2
DROIDMATE,Expense_Manager,3,1,2
DROIDMATE,Expense_Manager,3,5,2
DROIDMATE,Expense_Manager,3,10,2
DROIDMATE,Expense_Manager,3,15,2
DROIDMATE,Expense_Manager,3,30,2
DROIDMATE,Expense_Manager,3,60,2
DROIDMATE,Expense_Manager,3,120,2
DROIDMATE,Expense_Manager,4,1,0
DROIDMATE,Expense_Manager,4,5,2
DROIDMATE,Expense_Manager,4,10,2
DROIDMATE,Expense_Manager,4,15,2
DROIDMATE,Expense_Manager,4,30,2
DROIDMATE,Expense_Manager,4,60,2
DROIDMATE,Expense_Manager,4,120,2
DROIDMATE,Expense_Manager,5,1,1
DROIDMATE,Expense_Manager,5,5,2
DROIDMATE,Expense_Manager,5,10,2
DROIDMATE,Expense_Manager,5,15,2
DROIDMATE,Expense_Manager,5,30,2
DROIDMATE,Expense_Manager,5,60,2
DROIDMATE,Expense_Manager,5,120,2
DROIDMATE,Expense_Manager,6,1,1
DROIDMATE,Expense_Manager,6,5,2
DROIDMATE,Expense_Manager,6,10,2
DROIDMATE,Expense_Manager,6,15,2
DROIDMATE,Expense_Manager,6,30,2
DROIDMATE,Expense_Manager,6,60,2
DROIDMATE,Expense_Manager,6,120,2
DROIDMATE,Expense_Manager,7,1,1
DROIDMATE,Expense_Manager,7,5,2
DROIDMATE,Expense_Manager,7,10,2
DROIDMATE,Expense_Manager,7,15,2
DROIDMATE,Expense_Manager,7,30,2
DROIDMATE,Expense_Manager,7,60,2
DROIDMATE,Expense_Manager,7,120,2
DROIDMATE,Expense_Manager,8,1,1
DROIDMATE,Expense_Manager,8,5,2
DROIDMATE,Expense_Manager,8,10,2
DROIDMATE,Expense_Manager,8,15,2
DROIDMATE,Expense_Manager,8,30,2
DROIDMATE,Expense_Manager,8,60,2
DROIDMATE,Expense_Manager,8,120,2
DROIDMATE,Expense_Manager,9,1,1
DROIDMATE,Expense_Manager,9,5,2
DROIDMATE,Expense_Manager,9,10,2
DROIDMATE,Expense_Manager,9,15,2
DROIDMATE,Expense_Manager,9,30,2
DROIDMATE,Expense_Manager,9,60,2
DROIDMATE,Expense_Manager,9,120,2
DROIDMATE,File_Manager,1,1,3
DROIDMATE,File_Manager,1,5,3
DROIDMATE,File_Manager,1,10,3
DROIDMATE,File_Manager,1,15,3
DROIDMATE,File_Manager,1,30,4
DROIDMATE,File_Manager,1,60,14
DROIDMATE,File_Manager,1,120,14
DROIDMATE,File_Manager,10,1,3
DROIDMATE,File_Manager,10,5,7
DROIDMATE,File_Manager,10,10,7
DROIDMATE,File_Manager,10,15,7
DROIDMATE,File_Manager,10,30,7
DROIDMATE,File_Manager,10,60,7
DROIDMATE,File_Manager,10,120,7
DROIDMATE,File_Manager,2,1,3
DROIDMATE,File_Manager,2,5,9
DROIDMATE,File_Manager,2,10,9
DROIDMATE,File_Manager,2,15,9
DROIDMATE,File_Manager,2,30,9
DROIDMATE,File_Manager,2,60,9
DROIDMATE,File_Manager,2,120,9
DROIDMATE,File_Manager,3,1,3
DROIDMATE,File_Manager,3,5,3
DROIDMATE,File_Manager,3,10,3
DROIDMATE,File_Manager,3,15,3
DROIDMATE,File_Manager,3,30,3
DROIDMATE,File_Manager,3,60,3
DROIDMATE,File_Manager,3,120,3
DROIDMATE,File_Manager,4,1,3
DROIDMATE,File_Manager,4,5,7
DROIDMATE,File_Manager,4,10,8
DROIDMATE,File_Manager,4,15,8
DROIDMATE,File_Manager,4,30,8
DROIDMATE,File_Manager,4,60,13
DROIDMATE,File_Manager,4,120,13
DROIDMATE,File_Manager,5,1,5
DROIDMATE,File_Manager,5,5,5
DROIDMATE,File_Manager,5,10,5
DROIDMATE,File_Manager,5,15,5
DROIDMATE,File_Manager,5,30,6
DROIDMATE,File_Manager,5,60,14
DROIDMATE,File_Manager,5,120,14
DROIDMATE,File_Manager,6,1,5
DROIDMATE,File_Manager,6,5,5
DROIDMATE,File_Manager,6,10,5
DROIDMATE,File_Manager,6,15,5
DROIDMATE,File_Manager,6,30,6
DROIDMATE,File_Manager,6,60,14
DROIDMATE,File_Manager,6,120,14
DROIDMATE,File_Manager,7,1,3
DROIDMATE,File_Manager,7,5,3
DROIDMATE,File_Manager,7,10,7
DROIDMATE,File_Manager,7,15,7
DROIDMATE,File_Manager,7,30,10
DROIDMATE,File_Manager,7,60,10
DROIDMATE,File_Manager,7,120,10
DROIDMATE,File_Manager,8,1,3
DROIDMATE,File_Manager,8,5,3
DROIDMATE,File_Manager,8,10,3
DROIDMATE,File_Manager,8,15,3
DROIDMATE,File_Manager,8,30,8
DROIDMATE,File_Manager,8,60,8
DROIDMATE,File_Manager,8,120,8
DROIDMATE,File_Manager,9,1,3
DROIDMATE,File_Manager,9,5,4
DROIDMATE,File_Manager,9,10,4
DROIDMATE,File_Manager,9,15,4
